,Blue Top,Blue Jungle,Blue Mid,Blue Carry,Blue Support,Red Top,Red Jungle,Red Mid,Red Carry,Red Support,Outcome
1681,"['FBC5 Margita', 'Aatrox']","['Picks Is A Nonce', 'MasterYi']","['Sarkasm', 'Yasuo']","['Christian Craken', 'Draven']","['Arian Glenis', 'Soraka']","['POR BOBY', 'Yone']","['I am so Juicyy', 'Hecarim']","['Xiaochengdongxue', 'Ekko']","['Lil Duke', 'Xayah']","['2heavy2carry', 'Nami']",Victoire des Bleus
1682,"['pωq', 'Darius']","['StijnXXXVI', 'JarvanIV']","['Nowl', 'Kennen']","['Lil Duke', 'Ezreal']","['UwU vina UwU', 'Karma']","['Chirashi', 'Jayce']","['BerkayOrmanda3', 'Zed']","['Hengahahaha', 'Orianna']","['Queen of England', 'Kaisa']","['S10 S9 Curse', 'Thresh']",Victoire des Rouges
1683,"['Dcraz', 'Singed']","['sigma wolf loner', 'Ekko']","['Ev4ndar', 'Yone']","['Lil Duke', 'Twitch']","['słońce chłopiec', 'Nami']","['Xeanny', 'Aatrox']","['Drakath5', 'Khazix']","['Lize', 'Vex']","['ATN Khaydarin', 'Kaisa']","['ARTE ULTRAS', 'Sylas']",Victoire des Rouges
1684,"['CaptainArrogantø', 'Gnar']","['ADC Fiinsk', 'Sejuani']","['Hinsybile', 'Diana']","['SZEEEEEEEEFITOXD', 'Aphelios']","['Sainic', 'Alistar']","['HypnötEyes', 'Darius']","['Goldy LoL', 'Viego']","['Griffexx', 'Orianna']","['Lil Duke', 'Lucian']","['2heavy2carry', 'Nami']",Victoire des Bleus
1685,"['Hubibo', 'Garen']","['blue s0laris', 'RekSai']","['Risni', 'Viktor']","['Feline Enjoyer', 'Varus']","['Ungry16', 'Nami']","['Sammy Tortuga', 'Mordekaiser']","['Sticksdlefid', 'FiddleSticks']","['Griffexx', 'Yasuo']","['Lil Duke', 'Twitch']","['Sandomat', 'Renata']",Victoire des Rouges
1686,"['Nightm3re', 'Riven']","['bah click bro', 'Kayn']","['silver rose y', 'Fizz']","['Arizo el Erizo', 'Kaisa']","['lllShadowlll', 'Leona']","['ONLY CLITS', 'Tryndamere']","['GHALOUSSA', 'Taliyah']","['Awful Teams 24º7', 'Katarina']","['Lil Duke', 'Varus']","['keganrodhelol', 'Karma']",Victoire des Bleus
1687,"['Metal Kor', 'Riven']","['I Flame in Morse', 'Kindred']","['CHILDBREEDER', 'Ahri']","['Funky Kong', 'Caitlyn']","['Baches', 'Senna']","['Vasallenkiller99', 'Shen']","['Arminator02', 'Nunu']","['JendrkLoveIsland', 'Ziggs']","['Lil Duke', 'Lucian']","['2heavy2carry', 'Nami']",Victoire des Rouges
1688,"['The Angler', 'Shen']","['wHDeborah', 'LeeSin']","['yupwulf', 'Sylas']","['Lil Duke', 'Lucian']","['2heavy2carry', 'Nami']","['CareIess', 'Riven']","['Pxiscorang', 'Viego']","['lagolínas', 'Ryze']","['OG Marlos', 'Twitch']","['Zookeeper Falk', 'Renata']",Victoire des Bleus
1689,"['Xeanny', 'Aatrox']","['Hihi Haha Miau', 'Olaf']","['s3s3 glee glee', 'Sylas']","['Jackprey', 'MissFortune']","['Tomita Haruki', 'Senna']","['lthrsveyb', 'Gnar']","['aSnBurnell', 'LeeSin']","['feαst', 'Malzahar']","['Lil Duke', 'Kaisa']","['HTS023', 'Bard']",Victoire des Bleus
1690,"['edgmfba', 'Malphite']","['DoubleGio', 'Zac']","['Griffexx', 'Taliyah']","['Lil Duke', 'Ashe']","['Roelo', 'Seraphine']","['Zbeatimel', 'Irelia']","['Refresh27intacc', 'Graves']","['ceminem', 'Fizz']","['wx Sally', 'Aphelios']","['Laktrin', 'Sona']",Victoire des Rouges
1691,"['DisciplinedTop', 'DrMundo']","[' ŠiIence', 'Udyr']","['Molesman', 'Leblanc']","['fb10', 'Ezreal']","['ELO BOOST XAYAH', 'Xerath']","['amine 2', 'Olaf']","['LE VIRUS PROBLEM', 'Rengar']","['MidshipGuitar', 'KSante']","['Tranqlize', 'Varus']","['22 May 2017', 'Sett']",Victoire des Rouges
1692,"['kuggfot', 'Ornn']","['Random Jngl', 'Lillia']","['happy retired', 'Darius']","['StratospanD4', 'Ashe']","['I AM BAD AT 1V1', 'Xerath']","['willbegodhya', 'DrMundo']","['Kayn Ta Daronne', 'Zac']","['Hjkaaq', 'Swain']","['Tranqlize', 'Varus']","['I am Roo', 'Amumu']",Victoire des Rouges
1693,"['kevingamer2009', 'Teemo']","['fanwan', 'Trundle']","['Tranqlize', 'Anivia']","['FastLegged', 'Lucian']","['Martschiano', 'Zilean']","['Doul Bot', 'Jax']","['Hasinai', 'Shyvana']","['wotwot yiit', 'Zed']","['Hanoukan', 'Akshan']","['stupki uwu meow', 'Nami']",Victoire des Bleus
1694,"['Tranqlize', 'Fiora']","['kelyur', 'Khazix']","['Crank3y', 'Kaisa']","['Sosu', 'Tristana']","['LuxAeterna86', 'Sona']","['fxylurvfk', 'Mordekaiser']","['Sonarra', 'Diana']","['Rnged Haßden', 'Urgot']","['marimba ', 'Aphelios']","['ezgamedud', 'Thresh']",Victoire des Bleus
1695,"['Tranqlize', 'Darius']","['ReaperSiL', 'Volibear']","['lose till i snus', 'Katarina']","['Too Many BE', 'Caitlyn']","['NPC súpp', 'Ashe']","['LFT Digidoxs', 'KSante']","['Redemption Joe', 'RekSai']","['enjoy Whisper', 'Swain']","['Take Heart', 'Ezreal']","['OMNI Primus', 'Bard']",Victoire des Bleus
1696,"['Celestial Lisa', 'Soraka']","['demolisher544', 'Kayn']","['pakuhale', 'Sylas']","['Giblee', 'KogMaw']","['Nida gxvii', 'Thresh']","['Octane Path Hori', 'JarvanIV']","['Diffed Jungle', 'Evelynn']","['Wûmîng', 'KSante']","['Αitlade', 'Varus']","['Zendo IMT', 'Ashe']",Victoire des Bleus
1697,"['poison gas', 'Singed']","['L9 ΑDOLF', 'Hecarim']","['BOMBALEPS MP3', 'Lux']","['DRAKI FTW', 'Kaisa']","['VININE L9', 'Zilean']","['Klepto Currency', 'Gangplank']","['EcoFaves', 'MonkeyKing']","['Nida gxvii', 'Ahri']","['Giblee', 'Lucian']","['Pixii', 'Nami']",Victoire des Bleus
1698,"['XBredi', 'Garen']","['Dr Kapman', 'Nunu']","['Skvaddermanden', 'Kaisa']","['Tairon ADC', 'Aphelios']","['Giblee', 'Lulu']","['Torse nu 1v9 ', 'Vayne']","['Rykyu', 'Kayn']","['Klaj', 'Galio']","['BENGALA1', 'Varus']","['Just ONS baby', 'Janna']",Victoire des Bleus
1699,"['HkR', 'Poppy']","['Maciuś19yoTaken', 'Pantheon']","['Ekkolier', 'Ekko']","['Tairon ADC', 'Caitlyn']","['Giblee', 'Lux']","['M4DELIFT', 'Vayne']","['ShouxinekXD', 'Nunu']","['Klacksen', 'Nidalee']","['womu', 'Varus']","['Ninla20', 'Nami']",Victoire des Rouges
1700,"['LykoJ ovo', 'Jax']","['iFatiko', 'Amumu']","['Papa Ente', 'Leblanc']","['Tairon ADC', 'Kaisa']","['Giblee', 'Thresh']","['Skinny but smart', 'Aatrox']","['Nicholai', 'Nocturne']","['TropicalKatarina', 'Katarina']","['czxmaty', 'Ezreal']","['Creepano', 'Senna']",Victoire des Rouges
1701,"['LykoJ ovo', 'Jax']","['NaJitSirK', 'Kayn']","['Eternal Aurora', 'Fizz']","['Creepano', 'Caitlyn']","['kixzn', 'Xerath']","['JOSEPH SINGED', 'Singed']","['Let me fear you', 'FiddleSticks']","['snapdragon', 'Zed']","['Tairon ADC', 'Ashe']","['Giblee', 'Nami']",Victoire des Rouges
1702,"['Bel Bug', 'Sion']","['zNeyko', 'Viego']","['spinto1V9', 'Swain']","['xqibb', 'Kalista']","['Schmankerle', 'Taric']","['Shínu', 'Aatrox']","['Buraldgar', 'Kindred']","['ChôpStickUser', 'Kassadin']","['Bashe sensei', 'Kaisa']","['ratatata', 'Karma']",Victoire des Bleus
1703,"['RikyD', 'Jax']","['Manism', 'Trundle']","['NuggoxWasHere', 'Ryze']","['Diazëpam', 'Kaisa']","['ratatata', 'Lulu']","['Shaco le bô jeu', 'Singed']","['Bezczel', 'Hecarim']","['Heliä', 'Ekko']","['Xandanj', 'Draven']","['Avεdis', 'Bard']",Victoire des Rouges
1704,"['Early Bird', 'Fiora']","['Traffy UwU', 'Blitzcrank']","['Bilibo37', 'Ahri']","['Slaven Boba', 'Kaisa']","['TOXAH3', 'Pyke']","['HΛRΛLD', 'Jax']","['Ambivalent9', 'Evelynn']","['Quanahange', 'Yone']","['Leitsu', 'Aphelios']","['ratatata', 'Heimerdinger']",Victoire des Bleus
1705,"['Tenusek', 'Jax']","['Lopata', 'JarvanIV']","['Rei Accalmie', 'Velkoz']","['Traffy UwU', 'MissFortune']","['ratatata', 'Nami']","['Bojan77 XO ', 'Darius']","['Κaika', 'FiddleSticks']","['Blinkoh', 'Vex']","['Satanishka', 'Nilah']","['Feedelia', 'Yuumi']",Victoire des Rouges
1706,"['Reliable Feeder', 'Gangplank']","['Skakis', 'Zac']","['Dom Sawyer', 'Ahri']","['Hannu Bulsen', 'Draven']","['ratatata', 'Soraka']","['TRANSFER ABUSER', 'Mordekaiser']","['Donetee', 'Udyr']","['LAXXO', 'Akshan']","['Henrik Yung', 'Jhin']","['Coråline', 'Nami']",Victoire des Bleus
1707,"['GintermaFKingOne', 'Vladimir']","['Vedoluinim', 'Hecarim']","['Bad VelKoz', 'Velkoz']","['DRX Alpaca', 'Caitlyn']","['ratatata', 'Soraka']","['Kresha', 'Ornn']","['xXFeetLover69Xx', 'FiddleSticks']","['Bilibo37', 'Ahri']","['Nayiin', 'Varus']","['LFT Zest', 'Nami']",Victoire des Rouges
1708,"['HΛRΛLD', 'Renekton']","['Climbing Chicken', 'Hecarim']","['HarryPothead120', 'Syndra']","['ZoverX', 'Samira']","['DimensioZ', 'Leona']","['Blice', 'Gwen']","['Deep ln Missery ', 'Zac']","['D1dream', 'Yone']","['Sykko', 'Varus']","['ratatata', 'Lulu']",Victoire des Bleus
1709,"['Kuxiao', 'Sejuani']","['evelynn onIyfans', 'Karthus']","['InfamousAnomalie', 'Zed']","['qlwzy', 'Caitlyn']","['genocide thought', 'Thresh']","['X4mine', 'Ornn']","['Fievahmaha', 'Viego']","['Northstream', 'Sylas']","['Jhin is ma bae', 'Jhin']","['ratatata', 'Karma']",Victoire des Rouges
1710,"['Weakside Enj0yer', 'Jayce']","['Εros', 'Evelynn']","['Deammylove', 'Yone']","['Heniz', 'Samira']","['Careca Brilhante', 'Maokai']","['NekoParry', 'Fiora']","['White', 'Karthus']","['Bostion', 'Corki']","['Main Azzir', 'MissFortune']","['ratatata', 'Nami']",Victoire des Bleus
1711,"['HOF Ah1K', 'Gragas']","['adampongo', 'Viego']","['47MbG47', 'Veigar']","['Uciceldricar', 'Kaisa']","['TheChoiceIsYours', 'Khazix']","['IKEA Lamp', 'Fiora']","['The Rili', 'LeeSin']","['Zorka XL', 'Viktor']","['DΙDΙ', 'Caitlyn']","['ratatata', 'Karma']",Victoire des Rouges
1712,"['Tank Diff', 'Ornn']","['The Rili', 'Graves']","['mid gap pisslow', 'Viktor']","['babis facks u up', 'Ezreal']","['Calcifer', 'Nautilus']","['I SEE I EAT', 'Chogath']","['Clarken', 'Kindred']","['Boom The Tower', 'Ziggs']","['Jul Saint Jean', 'Draven']","['ratatata', 'Lulu']",Victoire des Bleus
1713,"['Xeanny', 'Yone']","['Clarken', 'Gragas']","['Midgurin', 'Cassiopeia']","['TheHappiestGirl', 'Varus']","['ratatata', 'Soraka']","['SPERRMUELL', 'Vayne']","['Shadow of Kayn', 'Kayn']","['SÉJIYÙ LE FLEURI', 'Akshan']","['JMGG Druust', 'Seraphine']","['Darkness2Shine', 'Rakan']",Victoire des Bleus
1714,"['MHtotal', 'Sejuani']","['fxrgsh', 'Graves']","['PANZER WILLUMP', 'Jayce']","['UA Diabarha ', 'Twitch']","['ratatata', 'Lulu']","['punish me dad', 'Garen']","['andy warhol', 'Taliyah']","['wu guan fęng yuè', 'Kassadin']","['ardaffler', 'Jinx']","['AlmightyPush420', 'Taric']",Victoire des Rouges
1715,"['cartohca', 'Malphite']","['Rage From Within', 'Kindred']","['L9mbo Huracan', 'Sylas']","['borp', 'Tristana']","['Smallest Kitten', 'Lulu']","['Weakside Enj0yer', 'Jayce']","['Šhap', 'Hecarim']","['FabulousFlamingo', 'Anivia']","['h8low', 'Draven']","['ratatata', 'Nami']",Victoire des Rouges
1716,"['Büyük SlowLeR', 'Ornn']","['Tirach el 1', 'Belveth']","['Røronøa Zoro', 'Irelia']","['im ct', 'Draven']","['Irvig', 'Rakan']","['5elf Reflection', 'Yone']","['Cant Touch Dis', 'Udyr']","['Khorneezy', 'Kassadin']","['Stygian Phoenix', 'Jinx']","['ratatata', 'Soraka']",Victoire des Rouges
1717,"['I Got Dunked', 'Darius']","['real dr pepper', 'Belveth']","['IV Shiro', 'Ekko']","['Phänox', 'Kaisa']","['im ct', 'Ashe']","['Büyük SlowLeR', 'Quinn']","['Arcolyte', 'RekSai']","['tempiqalyjtysrja', 'Syndra']","['alphadagge', 'Lucian']","['ratatata', 'Nami']",Victoire des Bleus
1718,"['BlueHades', 'Camille']","['NIK2 OLAF', 'Olaf']","['Ohrch', 'Lissandra']","['TMT LightLessMan', 'Varus']","['MyRWasOnCDISwear', 'Zilean']","['Robenong', 'Sion']","['not sinning', 'Udyr']","['MaggievZbEaU', 'Diana']","['Kei Ruo', 'Jinx']","['ratatata', 'Lulu']",Victoire des Rouges
1719,"['Xazarl Asano', 'Shen']","['DΚ Canyon', 'Taliyah']","['General Anakin', 'Irelia']","['Fake Yolotelis', 'Draven']","['DinahvA', 'Pyke']","['NAH Erlkonig', 'Riven']","['Frank the Filthy', 'Pantheon']","['Zhen Ji', 'Ahri']","['LORDJKMAIN', 'Ziggs']","['ratatata', 'Soraka']",Victoire des Rouges
1720,"['Logobie Pignouf', 'Darius']","['CHOKE ME DADDΥ', 'Viego']","['Lianainao', 'AurelionSol']","['Qiuwex', 'Vayne']","['MoIybdenum', 'Renata']","['Kî l Äm', 'Garen']","['LastSacrifice7', 'Khazix']","['FreakyFreddy43', 'Ekko']","['Spitzy º', 'Kaisa']","['ratatata', 'Lulu']",Victoire des Rouges
1721,"['ratatata', 'Karma']","['Kenapintero', 'Talon']","['HarryPothead120', 'Yone']","['Qiuwex', 'Vayne']","['Sixth', 'Lulu']","['to the Iimit', 'Ornn']","['L Prime 1', 'Zed']","['year of pajo', 'Katarina']","['PorterjNiG', 'Caitlyn']","['Elektra', 'Janna']",Victoire des Rouges
1722,"['Yeavetton', 'Cassiopeia']","['lοst faith', 'Hecarim']","['Dëfflok', 'Yone']","['im ct', 'Ashe']","['TESLA XYZ', 'Nautilus']","['Lord Freshdürüm', 'Shen']","['Blackovy', 'Kindred']","['Sinisterism', 'Ziggs']","['Mxxnxx', 'Caitlyn']","['ratatata', 'Karma']",Victoire des Rouges
1723,"['Danny der Bube', 'TahmKench']","['Bögu', 'Nunu']","['DarkSlayden', 'Talon']","['Quevedo ΩΨ', 'Tristana']","['Mehsi', 'Nautilus']","['Brooklyn9Nine', 'Mordekaiser']","['Moonkie', 'Graves']","['Lollycœur', 'Katarina']","['Ruben45x', 'Jinx']","['ratatata', 'Lulu']",Victoire des Bleus
1724,"['HAIL OF BLAYNE', 'Vayne']","['StyC', 'Volibear']","['Shadow MasterZed', 'Fizz']","['Spitzy º', 'Draven']","['VíCT0R', 'Morgana']","['Arnoldo', 'Shen']","['Creb', 'RekSai']","['SeIIout', 'Lissandra']","['JlNX', 'Jinx']","['ratatata', 'Lulu']",Victoire des Bleus
1725,"['PACO UNLEASHED', 'Ornn']","['TBN Harry', 'Ekko']","['Lee Joo Ho', 'Vladimir']","['eingebildet', 'Twitch']","['ratatata', 'Lulu']","['cant be real', 'Aatrox']","['MON ZAC EST PRËT', 'Zac']","['Shadow MasterZed', 'Fizz']","['LPDN Ayfraise', 'Ashe']","['ta7Y', 'Zilean']",Victoire des Bleus
1726,"['HOLY OLAF', 'Olaf']","['Khamster', 'Rammus']","['Aplayerhere OwO', 'AurelionSol']","['Berone', 'Twitch']","['ratatata', 'Lulu']","['Frararaja', 'Jayce']","['EtheraI', 'FiddleSticks']","['busmis', 'Orianna']","['Wolfmare', 'Tristana']","['DREAMCATCHΕR', 'Lux']",Victoire des Rouges
1727,"['Sology', 'Mordekaiser']","['Kízaru', 'Kindred']","['Turkish kebab xD', 'Talon']","['MEGADEMILIO', 'Jinx']","['ratatata', 'Janna']","['EN HUI', 'Shen']","['Zeelk', 'Hecarim']","['PrestigeGalaxy', 'Katarina']","['wgyux', 'Ezreal']","['sykes is yikes', 'Zilean']",Victoire des Bleus
1728,"['Nmsland', 'Aatrox']","['Silla de ruedas', 'Vi']","['MOT Sauce Sòja', 'Sylas']","['frenzy sama', 'Lucian']","['speechless tomi', 'Nami']","['RE Nefarious', 'Sejuani']","['kelyur', 'Khazix']","['LirBlast', 'Velkoz']","['MrMiniyons', 'Draven']","['ratatata', 'Soraka']",Victoire des Rouges
1729,"['RikyD', 'Jax']","['Floriwood', 'Elise']","['ιedι', 'Veigar']","['Zhushakae', 'Lucian']","['A1den', 'Nami']","['Sel3a Ta3 Ketama', 'Jayce']","['Sapatilha Rota', 'Hecarim']","['YuukaQQ', 'Akali']","['Cerberus33', 'Jinx']","['ratatata', 'Lulu']",Victoire des Rouges
1730,"['SH1', 'MonkeyKing']","['Fear Moin Leute', 'Gragas']","['Pepps', 'Syndra']","['El Gato Pedro', 'Samira']","['cache oeil irl', 'Nami']","['Ekeos', 'Gangplank']","['ESE Hornet', 'LeeSin']","['Nitrofarter69', 'Sylas']","['DNSTARS', 'Twitch']","['ratatata', 'Lulu']",Victoire des Rouges
1731,"['GigaChadGameplay', 'Urgot']","['Leónidás', 'Pantheon']","['Mazii1', 'Fizz']","['Klukken', 'Kaisa']","['ratatata', 'Lulu']","['Rnt', 'Riven']","['Kocykek', 'Udyr']","['Sheeþ', 'Katarina']","['Slaven Boba', 'Caitlyn']","['Lυckγ', 'Morgana']",Victoire des Bleus
1732,"['HMpeiwan avocado', 'Camille']","['Muertealfa', 'Khazix']","['bebko', 'Ahri']","['Sithıs', 'Jinx']","['TuvLuuk', 'Zyra']","['Viennarre', 'Renekton']","['FANXY', 'Zac']","['Boempel21', 'Qiyana']","['TSL SamsonXD', 'Varus']","['ratatata', 'Nami']",Victoire des Rouges
1733,"['LGBTQ SABOTEUR', 'Camille']","['Madowenati', 'Zac']","['ratatata', 'Malzahar']","['GAMO THN PANAG1A', 'MasterYi']","['Öncü Dürüm', 'Nautilus']","['i hate reality', 'Garen']","['lCherkessl', 'Nunu']","['yy mb we 15', 'Rumble']","['Ersaleno', 'Caitlyn']","['lft in LCS', 'Yuumi']",Victoire des Bleus
1734,"['Gundalf1337', 'Sion']","['BBC EMPlRE', 'Zac']","['Azawizi', 'Viktor']","['BBC Jolilo', 'Tristana']","['Öncü Dürüm', 'Lulu']","['ZwoÄugigerZyklop', 'Darius']","['ESE Hornet', 'Kayn']","['Ecruteak Dancer', 'Sylas']","['Chainsaw DravΣn', 'Varus']","['ratatata', 'Nami']",Victoire des Bleus
1735,"['Clathel', 'Illaoi']","['caca XXL', 'Zac']","['Arriéré Mental ', 'Syndra']","['Sexpartybeast420', 'Kaisa']","['I CS I', 'Blitzcrank']","['A strawberry', 'Camille']","['Kinpakuno', 'FiddleSticks']","['R0MANTIC MACHO', 'Sylas']","['Kereff', 'Caitlyn']","['ratatata', 'Karma']",Victoire des Bleus
1736,"['00Killy', 'Camille']","['Khamster', 'Ekko']","['TΦRNADΦ', 'Neeko']","['lowkeysare', 'Kalista']","['ratatata', 'Karma']","['Störtebarrel', 'Gangplank']","['Nastalion', 'Elise']","['Vajmík', 'Yone']","['arab soldier ', 'Twitch']","['Kr1S', 'Nami']",Victoire des Rouges
1737,"['Ricardino', 'Aatrox']","['Marto 1v9', 'Viego']","['Breitaršch', 'Lissandra']","['Jhinsane ADC', 'Caitlyn']","['Elefantenklo', 'Galio']","['PortugueseOdoamn', 'Kennen']","['SimpingForBlunts', 'MasterYi']","['CoudRen', 'Vex']","['Frezhy', 'Twitch']","['ratatata', 'Karma']",Victoire des Rouges
1738,"['Sunelsea', 'Darius']","['StyC', 'Volibear']","['Innó', 'Syndra']","['Lejon', 'Lucian']","['ratatata', 'Karma']","['dive me more pls', 'Aatrox']","['TsarCanyaIntAcc', 'Diana']","['l am Luigi', 'Yasuo']","['Unlucky Memer', 'Seraphine']","['hiqo313', 'Nami']",Victoire des Bleus
1739,"['HOF Ah1K', 'Gragas']","['xIronEyes', 'XinZhao']","['Blinkoh', 'Vex']","['Lucy4', 'MissFortune']","['ratatata', 'Lulu']","['Fexigel', 'Kled']","['OBICHAM ANI', 'Viego']","['Edgar', 'Kassadin']","['Jiferz', 'Samira']","['hot daddy 2', 'Lux']",Victoire des Bleus
1740,"['Mystery Gifts', 'MonkeyKing']","['Khamster', 'Khazix']","['Tolc', 'Akali']","['TMT LightLessMan', 'Syndra']","['BabyBad', 'Xerath']","['Imireanayne', 'Gangplank']","['tesladriver', 'Twitch']","['FatherMentos', 'Sylas']","['SojuGrizzly', 'Jhin']","['ratatata', 'Lulu']",Victoire des Bleus
1741,"['Umùt', 'Riven']","['0711 Ardian662', 'Graves']","['Ferenc5', 'Syndra']","['càshh', 'Lucian']","['ratatata', 'Nami']","['Kinshaw', 'Shen']","['Perunus', 'Evelynn']","['Rookie', 'Sylas']","['Ciêspie', 'Sivir']","['słońce chłopiec', 'Yuumi']",Victoire des Bleus
1742,"['I level up alone', 'Garen']","['Montyo', 'Graves']","['valentin', 'Twitch']","['saj3', 'Nilah']","['KΔψΔ', 'Renata']","['5EG MentallyGone', 'Vladimir']","['GhiroCaplet', 'Khazix']","[' Jerichø', 'Yone']","['FighterMonkey', 'Ezreal']","['ratatata', 'Karma']",Victoire des Rouges
1743,"['Ev4ndar', 'Yone']","['Öncü Dürüm', 'XinZhao']","['JuanPoonchMin', 'Ahri']","['Syned', 'Varus']","['ratatata', 'Lulu']","['Bury a Friend', 'Malphite']","['wilyman', 'Vi']","['Jasongrg', 'Akali']","['floris56', 'Caitlyn']","['Avadon', 'Senna']",Victoire des Rouges
1744,"['5EG MentallyGone', 'Vladimir']","['Harry Longbeard', 'Udyr']","[' Jerichø', 'Yone']","['Klemann', 'Draven']","['AguerJoe', 'Pantheon']","['SNZ Shykun UwU', 'Darius']","['LeRtyu Decimus', 'Zac']","['300kg hipthrust', 'Ahri']","['Jhin is ma bae', 'Jhin']","['ratatata', 'Nami']",Victoire des Rouges
1745,"['NebuIa', 'Rumble']","['Arrete De Courir', 'Khazix']","['I god ur trash', 'Yone']","['Nok1a', 'Tristana']","['ratatata', 'Lulu']","['Boppa', 'Gragas']","['Mimolettus', 'Viego']","['Oct0berzzz', 'Talon']","['C0ffeeMachine', 'Twitch']","['Elłie Williams', 'Soraka']",Victoire des Bleus
1746,"['bestfrostdkna', 'Kayle']","['At0mflunder', 'Graves']","['ˇMIDKING', 'Syndra']","['Mr PacMan 1', 'Seraphine']","['ratatata', 'Karma']","['شريف', 'KSante']","['PR0DIGY XXX', 'Khazix']","['DREAMCATCHΕR', 'Irelia']","['χKing', 'Lux']","['MasnoAbuser', 'Veigar']",Victoire des Rouges
1747,"['Swagstiaan', 'Sejuani']","['CAUSEofVIKTORY', 'Kayn']","['SoldierBird', 'Fizz']","['Wanh', 'Ezreal']","['kill my voice', 'Sona']","['ratatata', 'Karma']","['EUW TaIent', 'Belveth']","['At0mflunder', 'Syndra']","['HMT SneaKyLight', 'MissFortune']","['Dilixcs', 'Thresh']",Victoire des Bleus
1748,"['SMITHEREENSS', 'Akali']","['Son Hàk', 'Udyr']","['Cruel ˆ', 'Veigar']","['AGENT VIRGIN', 'Twitch']","['Sëvën', 'Lulu']","['Vincene', 'Darius']","['vvojtii', 'Viego']","['LAXXO', 'Vex']","['Shockk', 'Caitlyn']","['ratatata', 'Karma']",Victoire des Rouges
1749,"['Valiii', 'Darius']","['BananenEis OTP', 'Volibear']","['Kinder der 90er', 'Ziggs']","['Letsd1er', 'Draven']","['cvrsed', 'Nasus']","['Kind3zyn', 'Teemo']","['G2 Elyoyα', 'Elise']","[' Pitaya Flavour', 'Zed']","['AGENT VIRGIN', 'Vayne']","['ratatata', 'Karma']",Victoire des Rouges
1750,"['Omeahayalvi', 'Sett']","['Gummy52', 'LeeSin']","['Lollycœur', 'Katarina']","['AGENT VIRGIN', 'Varus']","['The Êqualizer', 'Lulu']","['Lofi Foxy', 'Volibear']","['SOVEREIGN TYPHON', 'Graves']","['KE Hanzi', 'Vladimir']","['PorterjNiG', 'Lucian']","['ratatata', 'Nami']",Victoire des Bleus
1751,"['MIskoBaned', 'Garen']","['u are cringe xd', 'MonkeyKing']","['TYLER1 INT ACC', 'Akali']","['51 Cent', 'Varus']","['KR Zeria', 'Renata']","['pGaTBurgess', 'Sion']","['Colja', 'JarvanIV']","['YuukaQQ', 'Syndra']","['afsdasdafas', 'Jinx']","['ratatata', 'Lulu']",Victoire des Rouges
1752,"['TombaWiadromaker', 'Fiora']","['u are cringe xd', 'MonkeyKing']","['Biggity Boy', 'Leblanc']","['51 Cent', 'Jinx']","['qqqa', 'Rell']","['Elefantenklo', 'Malphite']","['Tha1', 'Viego']","['Nathell', 'Viktor']","['Stàsh', 'Kaisa']","['ratatata', 'Lulu']",Victoire des Rouges
1753,"['MAST0D0N', 'Shen']","['Master Cody Hill', 'LeeSin']","['Subarude', 'Varus']","['Nayjar96', 'Xerath']","['ratatata', 'Nami']","['Dobby', 'Darius']","['Tha1', 'Khazix']","['300kg hipthrust', 'Ahri']","['FruuU', 'Tristana']","['Ayezhzz', 'Zilean']",Victoire des Rouges
1754,"['RYT Esox', 'Sejuani']","['Mesologgitis', 'Belveth']","['Berisleasimb', 'Syndra']","['Kuachen', 'Aphelios']","['Skyrei', 'Renata']","['Bαstide', 'Mordekaiser']","['Jiferz', 'Kindred']","['Pujavusha', 'Ahri']","['BENGALA1', 'Ezreal']","['ratatata', 'Nami']",Victoire des Bleus
1755,"['UnlimitedBl4de', 'Trundle']","[' ZG FORSAKEN', 'Lillia']","['jg gap victim', 'Sylas']","['iHαCk', 'Jinx']","['ratatata', 'Soraka']","['GROS PEON', 'Olaf']","['Xkąappi', 'Viego']","['Portíschen', 'Lux']","['DeluxeFuture', 'Sivir']","['Pehmee Kíisu', 'Yuumi']",Victoire des Rouges
1756,"['Jocealta', 'Fiora']","['RE Smette', 'Belveth']","['Αddi', 'Malzahar']","['R1makee', 'Seraphine']","['Lidreaded', 'Pyke']","['Portíschen', 'Ornn']","['Ainz Ooal Gon', 'LeeSin']","['kabuli pilau', 'KSante']","['DIABL0II', 'Kaisa']","['ratatata', 'Karma']",Victoire des Rouges
1757,"['VectorCurl', 'Jax']","['Maiori Zerozaki', 'Nocturne']","['PeacefuI Mind', 'Galio']","['Emo Rakan', 'Ashe']","['nroP', 'Lux']","['Supraior', 'Sett']","['qtcxfevp', 'Diana']","['想她', 'Zed']","['9238412451', 'Yasuo']","['ratatata', 'Lulu']",Victoire des Bleus
1758,"['Châra', 'KSante']","['QuelGravesERREUR', 'Diana']","['Azur Stoker', 'Yasuo']","['Im kiting', 'Kaisa']","['Fsalker Ti', 'Pyke']","['ratatata', 'Karma']","['grigri87', 'Rengar']","['Seojunny', 'Syndra']","['Marcv1', 'Lucian']","['EY Blackfear', 'Nami']",Victoire des Rouges
