,Blue Top,Blue Jungle,Blue Mid,Blue Carry,Blue Support,Red Top,Red Jungle,Red Mid,Red Carry,Red Support,Outcome
2568,"['Bartuś Toplaner', 'Maokai']","['LukiSteve', 'Kayn']","[' Somałia', 'Azir']","['Cant Stop Crab', 'Ashe']","['2heavy2carry', 'Sona']","['Donlavega', 'DrMundo']","['Lee sin Truth', 'Graves']","['Luluche', 'Lux']","['I AmazingMoi I', 'Karthus']","['spogebob', 'Yuumi']",Victoire des Bleus
2569,"['TheBozo', 'Darius']","['JrG', 'MasterYi']","['Le roi Chipi', 'Akali']","['Dionyvos', 'Samira']","['i will not chat', 'FiddleSticks']","['uwuwowuwu ', 'Yone']","['LukiSteve', 'Kayn']","[' Somałia', 'Azir']","['I AmazingMoi I', 'Karthus']","['j ai ocun impact', 'Pyke']",Victoire des Rouges
2570,"['Blushing Gwen', 'Gwen']","['Poket', 'Vi']","['Alyyy12', 'Vladimir']","['Quelbarin', 'Sivir']","['need don ritchie', 'Nami']","['berdo0427', 'Camille']","['LukiSteve', 'Kayn']","['I AmazingMoi I', 'Brand']","['mid fekar1', 'Xayah']","['lvl 22 Mimikyu', 'Rakan']",Victoire des Rouges
2571,"['Vispellio', 'Yorick']","['desserte', 'Talon']","['Alpây', 'Akali']","['YourMinee', 'Ezreal']","['PoinkRangerPink', 'Senna']","['Abersoch', 'Mordekaiser']","['LukiSteve', 'Kayn']","['Alyyy12', 'Vladimir']","['Mikyx', 'Caitlyn']","['Yukka', 'Neeko']",Victoire des Bleus
2572,"['Laerior', 'Gwen']","['LukiSteve', 'Kayn']","['ThisNightflow', 'Katarina']","['Ugenelellsim', 'Kaisa']","['chlop z pl', 'Lulu']","['Mihrundrin', 'Fiora']","['FamilyFrost', 'Warwick']","['allergic to sun', 'Sylas']","['Taunoo', 'Draven']","['BuIIIet Time', 'Janna']",Victoire des Bleus
2573,"['paciΦista', 'Kled']","['LukiSteve', 'Kayn']","['Kaligorur', 'Annie']","['Parizyana', 'Tristana']","['7PowerLii', 'Maokai']","['FriponNeverAgain', 'Sett']","['ARRSSS2', 'Nunu']","['ZwenigMehl', 'Sylas']","['Segee', 'Kaisa']","['SwagLordJesus420', 'Renata']",Victoire des Bleus
2574,"['Jett v2', 'Gnar']","['The Blade And Me', 'MasterYi']","['Enes Koper', 'Leblanc']","['frostyyy', 'Kaisa']","['Wienerweizen', 'Braum']","['Ienellion', 'Irelia']","['LukiSteve', 'Graves']","['Jiang Wei', 'Vladimir']","['Regalia', 'Ezreal']","['pa11ox', 'Blitzcrank']",Victoire des Rouges
2575,"['Toufik leDocteur', 'Singed']","['GMB NoShower', 'Belveth']","['Dazaru', 'Yone']","['MCU Rédemption ', 'Seraphine']","['IDNT PLAY W TEAM', 'Soraka']","['Traysorr', 'Ornn']","['LukiSteve', 'Kayn']","['dinonuggets005', 'Sylas']","['TTVGoodMoodGarry', 'Draven']","['LeSyph', 'JarvanIV']",Victoire des Bleus
2576,"['ILoveKawaiisuraV', 'Varus']","['LukiSteve', 'Kayn']","['Crystal Βeast', 'AurelionSol']","['wxdrhfszk', 'Tristana']","['PouncesOnYouUwU', 'Thresh']","['Stygian Phoenix', 'Yorick']","['ThørnyS', 'Hecarim']","['Mad Freak', 'Sejuani']","['YouWantTheD', 'Brand']","['MonokumaReed', 'Nautilus']",Victoire des Rouges
2577,"['HaySaga', 'Swain']","['LukiSteve', 'Kayn']","['Jhîn ADC Maîn', 'Yasuo']","['HONGDAE KING', 'Kaisa']","['P l L G R I M', 'Heimerdinger']","['RalGarca', 'Udyr']","['Minet4LoL', 'Hecarim']","['tempfiwqkmxmcvbn', 'Sylas']","['Chrisxj', 'Caitlyn']","['Dog Sex Everyday', 'Nami']",Victoire des Rouges
2578,"['MAD ElAnoNinja', 'Camille']","['Daríus L Jackson', 'Nidalee']","['Burn Identity', 'Ekko']","['CameronZTaylor', 'Caitlyn']","['PLS BUY ANTIHEAL', 'Renata']","['Rocky Montana', 'Mordekaiser']","['LukiSteve', 'Kayn']","['PeanutOchJordnöt', 'Yone']","['Ornadmai', 'MissFortune']","['Rallon', 'Amumu']",Victoire des Rouges
2579,"['Shunpure', 'Irelia']","['the real true', 'Nocturne']","['LukiSteve', 'Kassadin']","['Chunkyoreo1', 'Kaisa']","['Not Vani', 'Nami']","['SingedIRL420', 'Singed']","['fishermanPatrik8', 'Twitch']","['LoveTheWayYouLie', 'Sylas']","['RaiiDoZ', 'Jhin']","['adacc2345', 'Janna']",Victoire des Bleus
2580,"['martysi', 'Singed']","['Lynelb123', 'Qiyana']","['ChatRestrictd2', 'Lux']","['Raylac', 'Draven']","['Murchad', 'Xerath']","['TRANSFER ABUSER', 'Darius']","['LukiSteve', 'Kayn']","['ll Faker Siu ll', 'Akali']","['the nasty racoon', 'Caitlyn']","['MB crazy ', 'Morgana']",Victoire des Rouges
2581,"['Dét', 'Darius']","['trololoni', 'Diana']","['qi qi ana', 'Akshan']","['arkatiso93', 'Aphelios']","['i like blades', 'Nautilus']","['SmarterThenYou', 'Sett']","['LukiSteve', 'Kayn']","['talented player', 'Yone']","['wxdrhfszk', 'Swain']","['WhoredonRamsey', 'Janna']",Victoire des Rouges
2582,"['Onetrickdonkey', 'Aatrox']","['l Tyrion l', 'Zac']","['Desperαte Shaco', 'Kassadin']","['Kiruel', 'Tristana']","['ConstantRunner', 'Yuumi']","['wxdrhfszk', 'Gragas']","['LukiSteve', 'Graves']","['Raubelefant', 'Ashe']","['inevermissmite', 'Caitlyn']","['I LOVE YOU ANNA', 'Soraka']",Victoire des Rouges
2583,"['Ennr', 'Vladimir']","['LukiSteve', 'LeeSin']","['VeRu1', 'Leblanc']","['wxdrhfszk', 'Ezreal']","['i4 Another', 'Ashe']","['BAE Zeni', 'Akali']","['Medokay', 'Gragas']","['Hêntai Minister', 'Qiyana']","['d e a m m', 'Xayah']","['Miss Jane', 'Yuumi']",Victoire des Rouges
2584,"['RSV CrowMac', 'Renekton']","['Envyncible ', 'Hecarim']","['Zorojuro Rönin', 'Fizz']","['Way too Kind', 'Xayah']","['Zetaf', 'Janna']","['LukiSteve', 'Gangplank']","['PouncesOnYouUwU', 'Zac']","['wxdrhfszk', 'Kassadin']","['Milkywaynougat', 'Kaisa']","['Vestia', 'Leona']",Victoire des Bleus
2585,"['mental d acier', 'Camille']","['Silverath', 'Pantheon']","['Eliven', 'Sylas']","['zøngo le dozo', 'Seraphine']","['qvwogqrys', 'Senna']","['KAKASHY HATAKE', 'Jayce']","['Fablazed', 'Khazix']","['DRANZ3R', 'Viktor']","['Sneaκz', 'Tristana']","['Donni8', 'Maokai']",Victoire des Rouges
2586,"['Shiekåh', 'Urgot']","['Truffle17', 'Ekko']","['DRANZ3R', 'Syndra']","['YREVZWXYDTZVVAXZ', 'Tristana']","['Autofilas', 'Leona']","['Kled le banni', 'Kled']","['yourfavouritegf', 'MasterYi']","['Emoktar', 'Anivia']","['Yor is Savage', 'Ezreal']","['shuzik', 'Ashe']",Victoire des Bleus
2587,"['CraveRR', 'Aatrox']","['Inner Gates', 'Udyr']","['Troopz', 'Taliyah']","['marksman111', 'Ashe']","['Brachii', 'Soraka']","['Cimestro', 'Riven']","['chokma', 'Vi']","['DRANZ3R', 'Syndra']","['Schłingel', 'Kaisa']","['Shâdôx', 'Pantheon']",Victoire des Rouges
2588,"['Rais3nv', 'Riven']","['Best Godyr EU', 'Volibear']","['DRANZ3R', 'Syndra']","['Gumy Turbo', 'Varus']","['IssaP', 'Bard']","['DodderX', 'Poppy']","['Goliahh', 'Viego']","['WallFromValhalla', 'Orianna']","['NeverMakeExcuses', 'MissFortune']","['Lingene', 'Karma']",Victoire des Rouges
2589,"['noelichi123', 'Ornn']","['SheyriKs', 'Trundle']","['DRANZ3R', 'Viktor']","['030josh', 'Ezreal']","['Baches', 'Nautilus']","['LeBron Daríus', 'Darius']","['majeczka2007pl', 'Lillia']","['Mittlere Linie', 'Shyvana']","['Kejsarinnan1337', 'Tristana']","['Ehazardd', 'Blitzcrank']",Victoire des Bleus
2590,"['Le Loup Fragile', 'Zilean']","['Jaazda', 'Warwick']","['Srst3sl4', 'Kayle']","['Otsochodzi', 'Twitch']","['Mîracalen', 'Janna']","['NeverLandQs', 'Rengar']","['P4Ů', 'Evelynn']","['DRANZ3R', 'Viktor']","['IlIIllIIlIIlllI', 'Draven']","['Aastrix', 'Thresh']",Victoire des Rouges
2591,"['temptoznmhcuwaxl', 'Nasus']","['Frogman1876', 'LeeSin']","['Kuro Fukurô', 'Swain']","['Alvance Pro', 'Caitlyn']","['Je mî hodně', 'Karma']","['Xiao Chao Meng6', 'Darius']","['Aillos', 'FiddleSticks']","['DRANZ3R', 'Syndra']","['DirectorXu', 'MissFortune']","['Mιlk teα', 'Blitzcrank']",Victoire des Rouges
2592,"['CortadorDeKebabs', 'Malphite']","['N7766 8844', 'Khazix']","['DRANZ3R', 'Viktor']","['perzeval0', 'Ezreal']","['somegormlessname', 'MissFortune']","['Ayayaka', 'Jax']","['SiinSon', 'Kindred']","['CrunchyOrange', 'Xerath']","['Fateality', 'Ashe']","['zombiemaster2323', 'Rakan']",Victoire des Rouges
2593,"['Kevinović', 'MonkeyKing']","['ΤhePrideStalker', 'Vi']","['DRANZ3R', 'Viktor']","['MOGA6 TSAR', 'Samira']","['SwordfishXI', 'Amumu']","['dasfor', 'Darius']","['Frezuu', 'Graves']","['Lakelastar', 'Sylas']","['Upset but better', 'Tristana']","['Mangakiou', 'Maokai']",Victoire des Bleus
2594,"['ADuck0nQuack', 'Sion']","['LGgamerx', 'Ekko']","['Godisen', 'Akshan']","['Baek Hee Sung', 'Caitlyn']","['Rutzou', 'Senna']","['OptimusPrinceps', 'Heimerdinger']","['CRONN', 'Khazix']","['DRANZ3R', 'Syndra']","['MadelineQui', 'Aphelios']","['chikkie nuggies', 'Nami']",Victoire des Rouges
2595,"['Be Gallant', 'Shen']","['ENTRE MOI ET MOI', 'MasterYi']","['PP inmeinarsh', 'Viktor']","['Didier Kogmaw', 'MissFortune']","['cute girl gap', 'Nami']","['onlyNutellacc', 'Garen']","['Camohan', 'Zac']","['DRANZ3R', 'Azir']","['Rucksackheber', 'Jhin']","['Karpington', 'Zilean']",Victoire des Rouges
2596,"['010 BakaTill', 'Sejuani']","['PAINWILLBEOVER', 'Viego']","['DRANZ3R', 'Malzahar']","['Evolix', 'MissFortune']","['Zu An Tian Xin', 'Blitzcrank']","['Xinke', 'Riven']","['papi puppy', 'Graves']","['Baek Hee Sung', 'Zed']","['drachiB', 'Seraphine']","['DINKOF', 'Heimerdinger']",Victoire des Rouges
2597,"['pirate rock27', 'Akshan']","['Adriano giordano', 'Shaco']","['DRANZ3R', 'Sylas']","['AkaliSSBU', 'Yasuo']","['jungäää', 'Renata']","['shark fish ', 'Jax']","['Urine Dentaire', 'Diana']","['iPewPewUQQ', 'Vladimir']","['Fin3sse', 'Varus']","['Oli Pan', 'Thresh']",Victoire des Bleus
2598,"['Falconex09', 'Shen']","['Wuknog', 'MonkeyKing']","['ASS Gohan', 'Syndra']","['Huwsegopra', 'Kaisa']","['TSH Henrik', 'Velkoz']","['DREAMZAM', 'Kayle']","['lIllIlIllIIIlI', 'Diana']","['DRANZ3R', 'Kassadin']","['wittman wannabe', 'Kalista']","['Urine Dentaire', 'Renata']",Victoire des Bleus
2599,"['Future Hndrxx Jr', 'Aatrox']","['Layneure', 'Zac']","['DRANZ3R', 'Viktor']","['TTVGoodMoodGarry', 'Draven']","['finding peace', 'Nautilus']","['Top Ravellino', 'Mordekaiser']","['Lejuskks', 'Nocturne']","['SS Lucián Wife', 'Irelia']","['frosh sama', 'Caitlyn']","['comper', 'Janna']",Victoire des Rouges
2600,"['Top Ravellino', 'Kayle']","['Kyuri', 'Nocturne']","['indijanacc', 'Vladimir']","['Okgars', 'Ezreal']","['BasicSkiller123', 'Soraka']","['Gentle Baron', 'Garen']","['Mental Silne P', 'Hecarim']","['DRANZ3R', 'Rumble']","['RipeuR', 'Akshan']","['Yakumani', 'Zilean']",Victoire des Bleus
2601,"['make me bleed', 'Mordekaiser']","['Nani2001', 'Graves']","['DRANZ3R', 'Viktor']","['HCroope', 'Ashe']","['Streaky', 'Janna']","['HH Mao Zedong', 'Sejuani']","['Kweezer', 'Trundle']","['Tortaken', 'Sylas']","['GoW DirtyDude', 'MissFortune']","['ChefHammer', 'Yuumi']",Victoire des Bleus
2602,"['ΣΙΩΠΗ', 'Akali']","['ASS WE CAN 69', 'Kayn']","['DRANZ3R', 'Sylas']","['kownatka', 'Caitlyn']","['but why die', 'Sona']","['inébranlable', 'Jax']","['Kusên', 'Ekko']","['I AmazingMoi I', 'Viktor']","['BDB Guć', 'Jinx']","['IamSmurffyou', 'Karma']",Victoire des Rouges
2603,"['Salcin2', 'Udyr']","['ORA ORA RUSH', 'MasterYi']","['Podologo', 'Vladimir']","['Karthilage', 'Karthus']","['Ward Daddy', 'Alistar']","['Poulet Magique', 'Yasuo']","['Lejuskks', 'Nocturne']","['DRANZ3R', 'Viktor']","['LASS3N', 'Jhin']","['Bauen', 'Bard']",Victoire des Bleus
2604,"['Wyrzyk of West', 'Nasus']","['Overcome5', 'Volibear']","['DeadRAT', 'Kassadin']","['Missadora', 'Seraphine']","['Myo Kyubok', 'Zoe']","['CatzCrank', 'Maokai']","['Hirobane', 'Hecarim']","['DRANZ3R', 'Malzahar']","['CARTERISTA FEIV', 'Caitlyn']","['Lord Zas', 'Ashe']",Victoire des Rouges
2605,"['testhunden', 'Gwen']","['gunk', 'JarvanIV']","['DRANZ3R', 'Viktor']","['AKUCHl', 'Tristana']","['qunk', 'Leona']","['PACO UNLEASHED', 'Ornn']","['DrDesBois', 'FiddleSticks']","['Kat to the Death', 'Kassadin']","['Ipolex', 'Twitch']","['Snoobypunkt', 'Janna']",Victoire des Bleus
2606,"['Niorra', 'Gnar']","['Feedmile', 'Hecarim']","['SURU4', 'Syndra']","['Jetfro', 'MissFortune']","['Pasife', 'Amumu']","['Brachii', 'Jax']","['Bushy Brow', 'Kayn']","['DRANZ3R', 'Viktor']","['Ťràp  ', 'Kaisa']","['Timberflakes', 'Shen']",Victoire des Rouges
2607,"['Urgot hehe', 'Urgot']","['godlikeBot', 'Zac']","['DRANZ3R', 'Sylas']","['FNC Deft', 'MissFortune']","['Ineonnyanna', 'Nasus']","['DavidTrung03', 'Sion']","['HE Lemonkruz', 'Belveth']","['Howl Kehos', 'Akali']","['yoangler', 'Ezreal']","['Granqa', 'Renata']",Victoire des Bleus
2608,"['Mad Freak', 'Mordekaiser']","['Aza x Rin', 'Hecarim']","['FizzedInHerAsol', 'Yone']","['RKY Aiolia', 'Ezreal']","['Warding Guy', 'Pyke']","['Trussen', 'Ornn']","['Hobart', 'Rengar']","['DRANZ3R', 'Viktor']","['Niχ', 'Aphelios']","['NSM IGotU', 'Braum']",Victoire des Bleus
2609,"['trash game 2022', 'Sett']","['amish jgl', 'Belveth']","['DRANZ3R', 'Sylas']","['eegusBeegus', 'Ezreal']","['HvDemon', 'Karma']","['RSV CrowMac', 'Renekton']","['Coco Crazy', 'Viego']","['ZedSlowMo', 'Akali']","['CaJ BigMax', 'Jhin']","['Lux Dream', 'Lux']",Victoire des Bleus
2610,"['Salzwatch', 'Ornn']","['DøriK', 'Ekko']","['CuteStone', 'Garen']","['Ðreamyyz', 'Kaisa']","['YugeCawk', 'Karma']","['cant auto meJAJA', 'Nasus']","['Rathacnive', 'Maokai']","['DRANZ3R', 'Azir']","['Plats', 'Jhin']","['Lux Dream', 'Lux']",Victoire des Bleus
2611,"['Ahqua', 'Gangplank']","['KingOfRapSSIO', 'JarvanIV']","['Zulu Warrior', 'Zed']","['pp shower giver ', 'Ezreal']","['MKERS Seba', 'Swain']","['MG FloufKiPiK', 'Camille']","['YaWinningSon', 'Volibear']","['DRANZ3R', 'Galio']","['QueÞollon', 'Kaisa']","['Smiley F ES', 'FiddleSticks']",Victoire des Bleus
2612,"['chíhiro', 'Renekton']","['S10 SyChrom', 'Skarner']","['AΙex', 'Azir']","['HeylmVayne', 'Sivir']","['TheTrueSpace', 'Amumu']","['hylpn', 'Sett']","['Shuuitsu', 'Belveth']","['Lv 6 Caterpie', 'Sylas']","['DRANZ3R', 'Caitlyn']","['31030425001001', 'Janna']",Victoire des Bleus
2613,"['Aitroll 724', 'Nasus']","['VíCT0R', 'Vi']","['DRANZ3R', 'Viktor']","['Svmblyw', 'Caitlyn']","['I KS u', 'Pyke']","['AbdouLeMachiavel', 'Mordekaiser']","['Ovil', 'FiddleSticks']","['Zed is reformed', 'Vex']","['yungbonu', 'Draven']","['twistOs', 'Janna']",Victoire des Bleus
2614,"['gabe booyah', 'Aatrox']","['Vargoths', 'XinZhao']","['DRANZ3R', 'Taliyah']","['Wyrzyk of West', 'Varus']","['Karussel König', 'Amumu']","['LorenzMarcel', 'Fiora']","['unfinishd', 'Ekko']","['Erudíte', 'Vex']","['no chat win', 'Samira']","['Pandah', 'Nautilus']",Victoire des Bleus
2615,"['rjeljlma', 'Aatrox']","['Jahaziel', 'Nocturne']","['twistaned21', 'Syndra']","['nokohabst', 'MissFortune']","['Exca0ne', 'Amumu']","['Bazzone', 'Yorick']","['Okamura v akci', 'MasterYi']","['DRANZ3R', 'Kassadin']","['G2 Dussy', 'Caitlyn']","['Axelrein', 'Zyra']",Victoire des Bleus
2616,"['C9 H13 NO3', 'Mordekaiser']","['865', 'Graves']","['DRANZ3R', 'Viktor']","['WE Eiskalt', 'Samira']","['ADC babysıtter', 'Amumu']","['DSH LennSeven', 'Gragas']","['øbı', 'Blitzcrank']","['L9 Child Eater', 'Tristana']","['Denjí', 'Aphelios']","['Volker Vollgas', 'Thresh']",Victoire des Rouges
2617,"['MinerfredD', 'Gangplank']","['Zammy', 'Ekko']","['Xirxie', 'Orianna']","['Εko', 'TahmKench']","['Former support', 'Senna']","['El Trøchos', 'Gwen']","['life is sorrow', 'Kayn']","['DRANZ3R', 'Viktor']","['AE Wrainy', 'Jinx']","['AE BIGFinale', 'Seraphine']",Victoire des Bleus
2618,"['Shatarano', 'Chogath']","['Gank Yuh', 'Udyr']","['Kinsame', 'Syndra']","['III Fenrir III', 'Jhin']","['desired ginger', 'Karma']","[' Rumle', 'Darius']","['river sex', 'Rengar']","['DRANZ3R', 'Viktor']","['St0mper ', 'Caitlyn']","['Coach Skido', 'Nautilus']",Victoire des Rouges
2619,"['pls rito xdd', 'Akshan']","['Gică Petrescu', 'Mordekaiser']","['Thriendirth', 'Akali']","['SPEARRRRR', 'Draven']","['Nfsica', 'Thresh']","['M1rcyLago', 'Aatrox']","['MADSì', 'Volibear']","['DRANZ3R', 'Galio']","['x9 jg 1', 'Twitch']","['Artalis', 'Lulu']",Victoire des Bleus
2620,"['ArchStoic', 'Irelia']","['Got Baited Twice', 'JarvanIV']","['BoT KaΤa', 'Syndra']","['Kyodei', 'Nilah']","['Bertinounette', 'Soraka']","['god tests me', 'Sett']","['Vargoths', 'MasterYi']","['DRANZ3R', 'Galio']","['Dswopey', 'Seraphine']","['no boob', 'Sona']",Victoire des Bleus
2621,"['Oukai', 'Renekton']","['Lee Sinusoïdal', 'Hecarim']","['DRANZ3R', 'Viktor']","['The Blazian', 'Kaisa']","['FallenHikaru', 'Amumu']","['Dostyaaaa', 'Urgot']","['MrGankZ', 'Khazix']","['404 Johαn', 'Akali']","['sudrufini', 'MissFortune']","['Neare', 'Janna']",Victoire des Bleus
2622,"['MazeOH', 'Aatrox']","['PrefJG', 'Sejuani']","['Takashií', 'Syndra']","['Yoshida Yuko', 'Kaisa']","['DefeaterPT', 'Janna']","['RAGΣ9xiaobai777', 'Fiora']","['xShisasu', 'LeeSin']","['DRANZ3R', 'Viktor']","['TFT INTERS', 'MissFortune']","['Wet snow', 'Thresh']",Victoire des Bleus
2623,"['Theme', 'Sett']","['ªAAª', 'Maokai']","['DRANZ3R', 'Rumble']","['Yºshi', 'MissFortune']","['Tomita Haruki', 'Renata']","['Tøp Døminus', 'Ornn']","['ErYicsoon', 'Graves']","['Dukes Nukes', 'Vladimir']","['Bébé Abeille', 'Caitlyn']","['Vertamin', 'Nami']",Victoire des Bleus
2624,"['LFT TRAMP1LE', 'Akali']","['Lyril', 'Graves']","['DRANZ3R', 'Viktor']","['PSYCH0 ACT1V3', 'MissFortune']","['TSB Spanck', 'Morgana']","['K732', 'Urgot']","['Jayfred', 'Elise']","['Pusuzirar', 'Qiyana']","['ROASTEDRAT', 'Varus']","['Mortredos', 'Lux']",Victoire des Rouges
2625,"['KB9 enjoyer', 'Sett']","['Zérstörér', 'JarvanIV']","['DRANZ3R', 'Viktor']","['R0Tek', 'Caitlyn']","['IngloriousRed', 'Bard']","['FaaaTcH', 'Garen']","['Melee ADCarry', 'Graves']","['EEPY TIME', 'Akali']","['maddd doggg', 'Seraphine']","['CleverBoy', 'Rakan']",Victoire des Bleus
2626,"['Ukash Szef', 'Darius']","['Rodrilol', 'Sejuani']","['NorthKoreanSmurf', 'Kassadin']","['Promise AD', 'Ezreal']","['Azer Bülbül', 'Karma']","['BIGMEANCROCODILE', 'Gnar']","['CosinusX', 'Nocturne']","['DRANZ3R', 'Taliyah']","['iLetYouBurn', 'Jhin']","['BussPussPuss', 'Morgana']",Victoire des Bleus
2627,"['Top Kled', 'Gnar']","['Hasinai', 'MonkeyKing']","['Cosmic Hope', 'AurelionSol']","['Klorell', 'Sivir']","['RemoVee v2', 'Yuumi']","['Foodback', 'Gwen']","['Łund', 'Evelynn']","['DRANZ3R', 'Kassadin']","['Pegged by Fiora', 'Twitch']","['Tragjic', 'Janna']",Victoire des Bleus
2628,"['Dr ButcherAxe', 'Aatrox']","['Stabby Tabby', 'Rengar']","['DRANZ3R', 'Viktor']","['Notorious Diddy', 'Twitch']","['Milan Bard Inter', 'Lulu']","['Moissy', 'Gragas']","['Jahaziel', 'Nocturne']","['Ticket to Ordeal', 'Qiyana']","['JJPinκmαη', 'Nilah']","['2v8 Lync', 'Soraka']",Victoire des Bleus
2629,"['vornex', 'Heimerdinger']","['Fareoh', 'JarvanIV']","['Chαrles Martel', 'Azir']","['BFG Sensas', 'Kaisa']","['Lakinest', 'Seraphine']","['omgamonkeyyy', 'Aatrox']","['Ulnaire', 'Kindred']","['DRANZ3R', 'Taliyah']","['kajkajkajkaj', 'Caitlyn']","['Giαcomo', 'Sona']",Victoire des Bleus
2630,"['ALK Doffih ', 'Sett']","['ALK Freezebee', 'Sejuani']","['Meoya', 'Zoe']","['FML Reformed ', 'MissFortune']","['endless toughts', 'Zilean']","['4FunPlayer69', 'Pantheon']","['Wage Slave Mawa', 'Nidalee']","['DRANZ3R', 'Malzahar']","['Insec21', 'Twitch']","['1nonly fan', 'Lulu']",Victoire des Rouges
2631,"['Joe C', 'Pantheon']","['VERTEΧ', 'Vi']","['Arensman', 'Syndra']","['DRANZ3R', 'Kaisa']","['Kekxplo', 'Karma']","['CHENTIANZW', 'Jax']","['5124217', 'Rengar']","['Nitschke60Kim', 'Vladimir']","['Toxic Community', 'Ezreal']","['im not a girl', 'Soraka']",Victoire des Rouges
2632,"['Foodback', 'Sett']","['leotare', 'Khazix']","['Best Rone EUW', 'Syndra']","['Rataxès', 'Aphelios']","['EvilLidl', 'Renata']","['To Φανάρι', 'Jax']","['dupao', 'Diana']","['DRANZ3R', 'Viktor']","['Hugo Nobuyuki', 'Kaisa']","['Ma Homie Thresh', 'Maokai']",Victoire des Rouges
2633,"['Copy and Pastime', 'DrMundo']","['Litchs', 'Blitzcrank']","['HynFao', 'Varus']","['KingRobin', 'Kaisa']","['IssaP', 'Thresh']","['Golden Br0wn', 'Kayle']","['Pink Rengo', 'Rengar']","['DRANZ3R', 'Orianna']","['Richard X', 'Draven']","['Hiding Pain', 'Leona']",Victoire des Bleus
2634,"['ChamPower', 'Irelia']","['Arek Milik', 'LeeSin']","['DRANZ3R', 'Viktor']","['LVerx', 'Vayne']","['LateNightSoloQEZ', 'Braum']","['Isukki', 'Ornn']","['Redaqt', 'Zac']","['Kusoden', 'Yone']","['Terssi', 'Jinx']","['DieBodie', 'Janna']",Victoire des Bleus
2635,"['3Q Mordekaiser', 'Mordekaiser']","['EquaIizer', 'RekSai']","['DRANZ3R', 'Taliyah']","['Terssi', 'Xayah']","['josemixt', 'Zilean']","['ˆGweenoczyˆ', 'Aatrox']","['Hellsing inBψsh', 'Rengar']","['Nerf Yuno Pls', 'Vex']","['ZwiS', 'Karthus']","['Èy3z', 'Soraka']",Victoire des Rouges
2636,"['Volothamp', 'Darius']","['Amylein v2', 'Olaf']","['DRANZ3R', 'Viktor']","['Bozo Ie clown', 'Twitch']","['Dreamá', 'Lulu']","['noobzpt', 'Jax']","['Psyder', 'Nunu']","['bleed with me', 'Kassadin']","['Setts Mοοncake', 'Draven']","['Novice Support', 'Blitzcrank']",Victoire des Bleus
2637,"['stàrlessnight', 'Sett']","['sorry i suicide', 'Hecarim']","['DRANZ3R', 'Viktor']","['ADKEK2020', 'Samira']","['Divine Will', 'Renata']","['Hi im vale', 'Pantheon']","['Bowa', 'Nunu']","['Karrcus', 'Akali']","['Bluddeux', 'Maokai']","['Faratella', 'Senna']",Victoire des Bleus
2638,"['Yu Junghyeok', 'Udyr']","['EX Leøpold', 'Graves']","['SHB Ruffy', 'Viktor']","['IDK Serra', 'Tristana']","['Chips mannen', 'Thresh']","['Kaiz3nn', 'Maokai']","['999 APM ADC', 'Belveth']","['DRANZ3R', 'Galio']","['AFMB Besen', 'Varus']","['elliot48', 'Lulu']",Victoire des Bleus
2639,"['krzakogon', 'Kayle']","['MOMDIE GO SKY', 'MasterYi']","['Reformed MirioX', 'Zed']","['tovion', 'Ezreal']","['Having fun on Lq', 'Yuumi']","['RE Nefarious', 'Ornn']","['Ρaramore', 'Rengar']","['DRANZ3R', 'Viktor']","['Schmeiduch', 'Caitlyn']","['Paulgamer8', 'Rakan']",Victoire des Rouges
2640,"['UwU DiGybabs', 'Akali']","['Nteim', 'Zed']","['tempppzlczrfotvw', 'Yone']","['BAAASTOS', 'Syndra']","['Cybonox', 'Sion']","['RADIOHE4D', 'Shen']","['Call me FLAKKY', 'Talon']","['DRANZ3R', 'Viktor']","['Caher', 'Jhin']","['Playergod', 'Velkoz']",Victoire des Rouges
2641,"['TheSpartatouille', 'Shen']","['Zaryax', 'Shyvana']","['TıneX', 'Yone']","['DRANZ3R', 'Sivir']","['Emielson', 'Camille']","['Hide 0n okaas', 'Darius']","['lETammy', 'Khazix']","['Gregorios Pappas', 'Singed']","['hacının masterı', 'MissFortune']","['ΜichaeloAηgelo', 'Swain']",Victoire des Rouges
2642,"['Schitherech', 'Nasus']","['Zaryax', 'Shyvana']","['Savage Ape', 'Yasuo']","['DRANZ3R', 'Sivir']","['Emielson', 'Lillia']","['guibao fanboy', 'Irelia']","['SeCoD', 'Ekko']","['daxi6', 'Katarina']","['QueueZee', 'Kaisa']","['Kriox', 'Amumu']",Victoire des Bleus
2643,"['Baldders', 'Yorick']","['Zaryax', 'Ivern']","['KyouPyl', 'Vex']","['DRANZ3R', 'MissFortune']","['Emielson', 'Leona']","['HESAP MAKlNESl', 'Jax']","['Isukki', 'Maokai']","['Bayzket', 'Malzahar']","['MOMDIE GO SKY', 'Twitch']","['GedeHesten', 'Yuumi']",Victoire des Rouges
2644,"['xD xD xD xD', 'Yorick']","['Zero BK201', 'Vi']","['Peremsul', 'Nidalee']","['DRANZ3R', 'Sivir']","['Nαdes', 'Braum']","['2Trick', 'Riven']","['Aspect Baran', 'Elise']","['Ruser', 'Vladimir']","['Lady Nyhx', 'MissFortune']","['qwayd', 'FiddleSticks']",Victoire des Bleus
